"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-11-21",,,,"0.56","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-11-22",,,,"1.03","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-11-23",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-11-24",,,,"0.00","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-11-25",,,,"0.00","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-11-26",,,,"0.05","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-11-28",,,,"0.00","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-11-29",,,,"0.00","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-11-30",,,,"0.00","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-01",,,,"0.00","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-02",,,,"0.44","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-03",,,,"0.12","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-04",,,,"0.00","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-05",,,,"0.40","4.0","4.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-06",,,,"0.02","0.2","4.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-07",,,,"0.02","0.5","3.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-08",,,,"0.00","0.0","2.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-09",,,,"0.05","0.0","2.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-10",,,,"0.00","0.0","2.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-11",,,,"0.31","0.0","1.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-12",,,,"0.77","0.0","1.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-13",,,,"0.03","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-14",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-15",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-16",,,,"0.69","9.0","9.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-17",,,,"0.00","0.0","9.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-18",,,,"0.00","0.0","9.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-19",,,,"0.00","0.0","8.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-20",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-21",,,,"0.06","0.0","5.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-22",,,,"0.02","0.0","1.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-23",,,,"0.06","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-24",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-25",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-26",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-27",,,,"0.10","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-28",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-29",,,,"0.17","1.0","1.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-30",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2007-12-31",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-01",,,,"0.31","5.1","5.1",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-02",,,,"0.06","0.6","6.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-03",,,,"0.00","0.0","6.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-04",,,,"0.00","0.0","5.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-05",,,,"0.07","0.0","3.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-06",,,,"0.02","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-07",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-08",,,,"3.15","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-09",,,,"0.09","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-10",,,,"0.00","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-11",,,,"0.35","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-12",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-13",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-14",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-15",,,,"0.01","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-16",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-17",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-18",,,,"0.03","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-19",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-20",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-21",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-22",,,,"0.20","3.5","3.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-23",,,,"0.00","0.0","3.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-24",,,,"0.05","0.6","4.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-25",,,,"0.00","0.0","4.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-26",,,,"0.12","2.5","6.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-27",,,,"0.00","0.0","4.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-28",,,,"0.00","0.0","3.7",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-30",,,,"0.35","1.2","1.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-01-31",,,,"0.00","0.0","1.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-01",,,,"0.52","5.2","5.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-02",,,,"0.04","0.0","5.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-03",,,,"0.00","0.0","5.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-04",,,,"0.26","2.1","7.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-05",,,,"0.06","0.0","1.6",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-06",,,,"0.52","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-07",,,,"0.35","2.2","2.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-08",,,,"0.04","0.3","2.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-09",,,,"0.12","0.0","1.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-10",,,,"0.00","0.0","1.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-11",,,,"0.00","0.0","1.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-12",,,,"0.04","0.3","1.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-13",,,,"0.07","1.7","3.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-14",,,,"0.00","0.0","2.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-15",,,,"0.00","0.0","1.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-16",,,,"0.00","0.0","0.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-17",,,,"0.63","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-18",,,,"0.10","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-19",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-20",,,,"0.03","0.5","0.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-21",,,,"0.00","0.0","0.5",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-23",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-24",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-25",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-26",,,,"0.52","4.0","4.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-27",,,,"0.03","0.3","4.3",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-28",,,,"0.00","0.0","4.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-02-29",,,,"0.14","1.5","5.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-01",,,,"0.00","0.0","3.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-02",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-03",,,,"0.22","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-04",,,,"0.20","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-05",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-06",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-07",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-08",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-09",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-10",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-11",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-12",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-13",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-14",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-15",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-16",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-17",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-18",,,,"0.22","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-19",,,,"0.07","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-20",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-21",,,,"0.07","1.1","1.1",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-22",,,,"0.32","0.5","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-23",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-24",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-25",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-26",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-27",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-03-31",,,,"0.07","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-01",,,,"0.47","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-02",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-03",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-04",,,,"0.11","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-05",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-06",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-07",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-08",,,,"0.08","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-09",,,,"0.71","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-10",,,,"0.04","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-11",,,,"0.51","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-15",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-16",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-17",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-18",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-19",,,,"0.05","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-20",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-21",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-22",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-23",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-04-24",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-02",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-06",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-07",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-08",,,,"0.63","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-09",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-10",,,,"0.21","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-11",,,,"1.02","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-12",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-13",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-14",,,,"0.16","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-15",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-16",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-17",,,,"0.25","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-18",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-19",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-20",,,,"0.04","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-21",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-22",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-23",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-24",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-25",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-26",,,,"0.07","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-27",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-28",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-29",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-30",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-05-31",,,,"0.29","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-01",,,,"0.00","0.0","0.0",,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-02",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-03",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-04",,,,"0.43",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-05",,,,"1.13",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-06",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-07",,,,"0.05",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-08",,,,"0.54",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-09",,,,"1.32",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-10",,,,"0.05",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-11",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-12",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-13",,,,"0.14",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-14",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-15",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-16",,,,"0.16",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-17",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-18",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-19",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-20",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-21",,,,"0.09",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-22",,,,"0.06",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-23",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-24",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-25",,,,"0.19",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-26",,,,"0.22",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-27",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-28",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-29",,,,"0.08","0.0",,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-06-30",,,,"0.07",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-01",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-02",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-03",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-04",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-05",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-06",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-07",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-08",,,,"0.29",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-09",,,,"0.26",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-10",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-11",,,,"0.66",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-12",,,,"0.20",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-13",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-14",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-15",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-16",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-17",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-18",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-19",,,,"0.99",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-20",,,,"0.53",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-21",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-22",,,,"0.10",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-23",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-26",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-27",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-28",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-29",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-30",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-07-31",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-01",,,,"0.82",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-02",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-03",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-04",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-05",,,,"3.36",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-06",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-07",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-08",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-10",,,,"0.69",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-11",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-12",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-13",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-14",,,,"0.02",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-15",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-16",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-17",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-18",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-19",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-20",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-21",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-22",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-23",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-24",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-25",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-26",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-27",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-28",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-29",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-30",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-08-31",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-09-01",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-09-02",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-09-03",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-09-04",,,,"0.36",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-09-05",,,,"3.31",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-09-06",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-09-07",,,,"0.07",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-09-08",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-09-09",,,,"1.17",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-09-10",,,,"0.00",,,,,
"US1ILCK0007","LANSING 1.7 SSE, IL US","2008-09-11",,,,"0.00",,,,,
