date,high_temp,low_temp,average_temp
5/26/1987,72,54,63
5/27/1987,79,55,67
5/28/1987,82,53,68
5/29/1987,78,55,66
5/30/1987,82,53,68
5/31/1987,81,60,70
6/1/1987,93,59,76
6/2/1987,98,60,79
6/3/1987,98,64,81
6/4/1987,88,60,74
6/5/1987,84,59,72
6/6/1987,82,55,68
6/7/1987,93,61,77
6/8/1987,93,61,77
6/9/1987,91,59,75
6/10/1987,95,57,76
6/11/1987,93,60,76
6/12/1987,100,61,80
6/13/1987,93,66,80
6/14/1987,78,60,69
6/15/1987,79,57,68
6/16/1987,79,52,66
6/17/1987,82,55,68
6/18/1987,87,55,71
6/19/1987,87,57,72
6/20/1987,86,55,70
6/21/1987,86,55,70
6/22/1987,93,57,75
6/23/1987,97,60,78
6/24/1987,100,60,80
6/25/1987,102,64,83
6/26/1987,100,55,78
6/27/1987,100,55,78
6/28/1987,86,60,73
6/29/1987,86,57,72
6/30/1987,86,57,72
7/1/1987,80,57,68
7/2/1987,87,55,71
7/3/1987,84,57,70
7/4/1987,86,55,70
7/5/1987,86,60,73
7/6/1987,95,59,77
7/7/1987,98,62,80
7/8/1987,96,64,80
7/9/1987,99,63,81
7/10/1987,87,62,74
7/11/1987,86,60,73
7/12/1987,91,63,77
7/13/1987,97,62,80
7/14/1987,100,66,83
7/15/1987,95,62,78
7/16/1987,84,60,72
7/17/1987,84,60,72
7/18/1987,80,57,68
7/19/1987,82,53,68
7/20/1987,84,57,70
7/21/1987,75,59,67
7/22/1987,82,53,68
7/23/1987,84,59,72
7/24/1987,86,55,70
7/25/1987,87,59,73
7/26/1987,90,57,74
7/27/1987,90,57,74
7/28/1987,91,57,74
7/29/1987,89,59,74
7/30/1987,89,55,72
7/31/1987,96,55,76
8/1/1987,100,60,80
8/2/1987,105,63,84
8/3/1987,105,64,84
8/4/1987,100,64,82
8/5/1987,100,62,81
8/6/1987,97,63,80
8/7/1987,89,61,75
8/8/1987,93,60,76
8/9/1987,93,61,77
8/10/1987,89,61,75
8/11/1987,90,57,74
8/12/1987,86,59,72
8/13/1987,77,57,67
8/14/1987,77,60,68
8/15/1987,84,53,68
8/16/1987,91,60,76
8/17/1987,97,62,80
8/18/1987,86,60,73
8/19/1987,81,60,70
8/20/1987,82,59,70
8/21/1987,86,59,72
8/22/1987,84,57,70
8/23/1987,84,57,70
8/24/1987,84,57,70
8/25/1987,84,57,70
8/26/1987,90,61,76
8/27/1987,93,59,76
8/28/1987,101,57,79
8/29/1987,102,62,82
8/30/1987,104,64,84
8/31/1987,104,64,84
9/1/1987,104,64,84
9/2/1987,102,63,82
9/3/1987,98,68,84
9/4/1987,84,59,72
9/5/1987,84,56,70
9/6/1987,78,57,68
9/7/1987,82,55,68
9/8/1987,89,55,72
9/9/1987,89,64,76
9/10/1987,84,55,70
9/11/1987,82,55,68
9/12/1987,82,55,68
9/13/1987,75,60,68
9/14/1987,79,57,68
9/15/1987,86,54,70
9/16/1987,89,55,72
9/17/1987,90,54,72
9/18/1987,90,54,72
9/19/1987,90,50,70
9/20/1987,97,53,75
9/21/1987,97,53,75
9/22/1987,93,57,75
9/23/1987,84,55,70
9/24/1987,84,55,70
9/25/1987,82,57,70
9/26/1987,91,54,72
9/27/1987,91,52,72
9/28/1987,93,54,74
9/29/1987,99,57,78
9/30/1987,99,57,78
10/1/1987,95,57,76
10/2/1987,93,55,74
10/3/1987,100,60,80
10/4/1987,99,62,80
10/5/1987,99,57,78
10/6/1987,97,60,78
10/7/1987,84,63,74
10/8/1987,84,52,68
10/9/1987,78,53,66
10/10/1987,79,54,66
10/11/1987,82,54,68
10/12/1987,80,54,67
10/13/1987,80,53,66
10/14/1987,79,48,64
10/15/1987,82,48,65
10/16/1987,82,48,65
10/17/1987,88,48,68
10/18/1987,87,48,68
10/19/1987,84,45,64
10/20/1987,75,46,60
10/21/1987,78,50,64
10/22/1987,70,59,64
10/23/1987,70,61,66
10/24/1987,77,59,68
10/25/1987,81,53,67
10/26/1987,82,54,68
10/27/1987,82,54,68
10/28/1987,73,61,68
10/29/1987,70,60,65
10/30/1987,71,55,63
10/31/1987,71,55,63
11/1/1987,68,54,62
11/2/1987,63,52,58
11/3/1987,68,45,56
11/4/1987,68,45,56
11/5/1987,64,53,58
11/6/1987,68,57,62
11/7/1987,70,50,60
11/8/1987,70,45,58
11/9/1987,66,53,60
11/10/1987,69,45,57
11/11/1987,72,46,59
11/12/1987,64,48,56
11/13/1987,64,59,62
11/14/1987,64,48,56
11/15/1987,61,39,50
11/16/1987,64,44,54
11/17/1987,57,55,56
11/18/1987,64,51,58
11/19/1987,66,48,57
11/20/1987,55,48,52
11/21/1987,61,46,54
11/22/1987,61,46,54
11/23/1987,60,37,48
11/24/1987,61,43,52
11/25/1987,60,44,52
11/26/1987,57,32,44
11/27/1987,60,35,48
11/28/1987,62,42,52
11/29/1987,57,41,49
11/30/1987,57,44,50
12/1/1987,61,54,58
12/2/1987,64,59,62
12/3/1987,68,57,62
12/4/1987,60,52,56
12/5/1987,59,53,56
12/6/1987,63,54,58
12/7/1987,61,45,53
12/8/1987,55,50,52
12/9/1987,61,54,58
12/10/1987,68,54,62
12/11/1987,59,46,52
12/12/1987,57,42,50
12/13/1987,55,39,47
12/14/1987,48,35,42
12/15/1987,51,37,44
12/16/1987,50,44,47
12/17/1987,60,41,51
12/18/1987,52,34,43
12/19/1987,60,42,51
12/20/1987,51,33,42
12/21/1987,55,41,48
12/22/1987,55,45,50
12/23/1987,51,35,43
12/24/1987,51,35,43
12/25/1987,60,33,46
12/26/1987,51,28,40
12/27/1987,45,32,38
12/28/1987,45,32,38
12/29/1987,51,41,46
12/30/1987,51,37,44
12/31/1987,51,32,42
1/1/1988,45,30,38
1/2/1988,48,41,44
1/3/1988,46,44,45
1/4/1988,54,46,50
1/5/1988,57,45,51
1/6/1988,55,39,47
1/7/1988,51,42,46
1/8/1988,57,48,52
1/9/1988,59,52,56
1/10/1988,57,53,55
1/11/1988,59,41,50
1/12/1988,54,34,44
1/13/1988,57,39,48
1/14/1988,57,46,52
1/15/1988,57,48,52
1/16/1988,57,48,52
1/17/1988,51,45,48
1/18/1988,57,39,48
1/19/1988,59,39,49
1/20/1988,57,36,46
1/21/1988,66,37,52
1/22/1988,57,37,47
1/23/1988,62,39,50
1/24/1988,63,34,48
1/25/1988,66,37,52
1/26/1988,62,41,52
1/27/1988,66,42,54
1/28/1988,63,45,54
1/29/1988,57,52,54
1/30/1988,57,43,50
1/31/1988,57,32,44
2/1/1988,53,37,45
2/2/1988,57,36,46
2/3/1988,57,33,45
2/4/1988,62,33,48
2/5/1988,61,33,47
2/6/1988,61,34,48
2/7/1988,64,36,50
2/8/1988,69,37,53
2/9/1988,69,37,53
2/10/1988,73,50,62
2/11/1988,73,43,58
2/12/1988,70,42,56
2/13/1988,68,42,55
2/14/1988,68,42,55
2/15/1988,70,42,56
2/16/1988,66,48,57
2/17/1988,68,44,56
2/18/1988,66,41,54
2/19/1988,73,43,58
